Source,Target,Type,Id,Label,Weight
1407,3742,Directed,12141,,1
1149,3741,Directed,10542,,1
3735,3662,Directed,23817,,1
1889,3735,Directed,16359,,1
925,3735,Directed,8717,,1
1015,3730,Directed,9450,,1
3718,3268,Directed,11249,,1
1969,3716,Directed,16946,,1
69,3716,Directed,676,,1
2225,3713,Directed,18755,,1
2026,3713,Directed,17462,,1
1924,3713,Directed,16725,,1
1490,3713,Directed,12878,,1
327,3713,Directed,3460,,1
3711,3097,Directed,27564,,1
3691,3709,Directed,27389,,1
2523,3709,Directed,20801,,1
1773,3709,Directed,14746,,1
494,3709,Directed,5216,,1
3707,3611,Directed,10904,,1
1375,3699,Directed,11896,,1
672,3699,Directed,6682,,1
2796,3691,Directed,22956,,1
2845,3691,Directed,22922,,1
996,3691,Directed,9315,,1
2201,3691,Directed,8289,,1
585,3691,Directed,6102,,1
458,3691,Directed,4807,,1
24,3691,Directed,304,,1
1640,3690,Directed,13987,,1
601,3689,Directed,6186,,1
3687,1791,Directed,27345,,1
2921,3687,Directed,23709,,1
657,3684,Directed,6561,,1
2323,3682,Directed,19272,,1
965,3680,Directed,9080,,1
3013,3679,Directed,24304,,1
2941,3679,Directed,23873,,1
2175,3679,Directed,18379,,1
554,3679,Directed,5597,,1
2781,3677,Directed,22789,,1
1126,3672,Directed,10372,,1
1773,3667,Directed,14827,,1
2825,3663,Directed,23108,,1
2779,3663,Directed,22757,,1
2634,3663,Directed,21444,,1
2481,3663,Directed,20554,,1
1147,3663,Directed,10527,,1
373,3663,Directed,4071,,1
166,3663,Directed,1742,,1
1295,3661,Directed,11477,,1
1658,3657,Directed,14078,,1
3453,3651,Directed,26442,,1
1883,3651,Directed,16273,,1
1229,3651,Directed,11129,,1
3453,3649,Directed,26438,,1
1588,3649,Directed,13485,,1
1773,3639,Directed,14813,,1
1980,3634,Directed,17024,,1
3632,1954,Directed,7776,,1
3630,2111,Directed,7543,,1
3630,2398,Directed,7542,,1
266,3630,Directed,2972,,1
178,3627,Directed,2078,,1
3219,3621,Directed,25156,,1
2692,3621,Directed,22035,,1
2200,3621,Directed,18583,,1
1924,3621,Directed,16630,,1
933,3621,Directed,8825,,1
3209,3619,Directed,25119,,1
2740,3616,Directed,22540,,1
1883,3616,Directed,16239,,1
1070,3616,Directed,9755,,1
672,3616,Directed,6676,,1
781,3613,Directed,7501,,1
105,3613,Directed,1067,,1
2781,3608,Directed,22775,,1
1773,3608,Directed,14796,,1
2555,3605,Directed,21034,,1
1773,3603,Directed,14920,,1
650,3603,Directed,6545,,1
3602,1575,Directed,6416,,1
3602,1924,Directed,6415,,1
3599,2018,Directed,27018,,1
492,3599,Directed,11024,,1
3377,3598,Directed,25935,,1
1883,3598,Directed,16330,,1
980,3598,Directed,9147,,1
2794,3597,Directed,22951,,1
2481,3597,Directed,20487,,1
1773,3593,Directed,14788,,1
2997,3592,Directed,24253,,1
3566,3591,Directed,26856,,1
2487,3591,Directed,7432,,1
2481,3585,Directed,20513,,1
2030,3585,Directed,17489,,1
1133,3585,Directed,10408,,1
2201,3584,Directed,8243,,1
3436,3582,Directed,26352,,1
2519,3582,Directed,20788,,1
3581,829,Directed,5401,,1
1584,3580,Directed,21982,,1
3577,2107,Directed,26948,,1
3290,3577,Directed,25621,,1
3111,3577,Directed,24825,,1
2869,3577,Directed,23323,,1
2373,3577,Directed,19555,,1
2179,3577,Directed,18425,,1
2124,3577,Directed,18088,,1
2081,3577,Directed,17806,,1
2022,3577,Directed,17367,,1
1842,3577,Directed,15876,,1
1567,3577,Directed,13361,,1
1442,3577,Directed,12466,,1
933,3577,Directed,8815,,1
737,3577,Directed,7203,,1
138,3577,Directed,1342,,1
3576,2229,Directed,26913,,1
3576,1884,Directed,26911,,1
896,3575,Directed,8547,,1
166,3575,Directed,1685,,1
2687,3574,Directed,22014,,1
2277,3574,Directed,19062,,1
859,3574,Directed,8136,,1
2435,3569,Directed,19910,,1
1106,3569,Directed,10187,,1
857,3569,Directed,8120,,1
2117,3566,Directed,18053,,1
2026,3566,Directed,17446,,1
1773,3566,Directed,14769,,1
1500,3566,Directed,12923,,1
466,3566,Directed,4885,,1
1917,3564,Directed,16479,,1
841,3564,Directed,8056,,1
126,3564,Directed,1209,,1
3559,3268,Directed,4333,,1
972,3558,Directed,27034,,1
2909,3556,Directed,23660,,1
1175,3547,Directed,10853,,1
3320,3543,Directed,25763,,1
581,3543,Directed,5868,,1
3542,838,Directed,3079,,1
581,3538,Directed,5857,,1
3533,3373,Directed,26783,,1
3268,3533,Directed,25402,,1
3209,3533,Directed,25129,,1
1773,3533,Directed,14749,,1
581,3533,Directed,5851,,1
764,3530,Directed,7414,,1
1773,3529,Directed,14747,,1
3527,2781,Directed,2237,,1
2883,3525,Directed,23428,,1
858,3525,Directed,8125,,1
1731,3522,Directed,14523,,1
2662,3521,Directed,21628,,1
485,3518,Directed,5006,,1
1584,3517,Directed,21985,,1
2481,3516,Directed,20475,,1
166,3516,Directed,1716,,1
1773,3514,Directed,14741,,1
2847,3512,Directed,23241,,1
2725,3512,Directed,22250,,1
1773,3510,Directed,15108,,1
2481,3505,Directed,20471,,1
2880,3500,Directed,23411,,1
1773,3500,Directed,14733,,1
3065,3494,Directed,24555,,1
1240,3490,Directed,11847,,1
377,3490,Directed,4105,,1
555,3476,Directed,5611,,1
3380,3470,Directed,25947,,1
3022,3470,Directed,24335,,1
289,3470,Directed,3090,,1
2852,3469,Directed,23259,,1
1996,3469,Directed,17168,,1
1476,3469,Directed,12707,,1
2201,3466,Directed,8292,,1
1836,3463,Directed,15859,,1
1773,3456,Directed,15246,,1
1478,3453,Directed,12718,,1
1205,3453,Directed,10975,,1
987,3453,Directed,9210,,1
927,3453,Directed,8720,,1
2055,3451,Directed,17652,,1
1773,3447,Directed,15086,,1
581,3447,Directed,5996,,1
1773,3443,Directed,15234,,1
1229,3443,Directed,11136,,1
3440,3097,Directed,26387,,1
1773,3440,Directed,15233,,1
2505,3440,Directed,13300,,1
1229,3440,Directed,11135,,1
178,3440,Directed,2095,,1
2319,3439,Directed,19225,,1
3438,3072,Directed,26374,,1
3438,187,Directed,26372,,1
2462,3438,Directed,20284,,1
785,3438,Directed,7528,,1
698,3438,Directed,6910,,1
288,3438,Directed,3087,,1
1773,3437,Directed,15230,,1
501,3437,Directed,5269,,1
3187,3436,Directed,25046,,1
508,3436,Directed,19615,,1
1984,3436,Directed,17073,,1
832,3436,Directed,8026,,1
581,3431,Directed,5977,,1
2481,3424,Directed,20576,,1
567,3424,Directed,5699,,1
2781,3423,Directed,22794,,1
810,3421,Directed,7880,,1
601,3421,Directed,6183,,1
2740,3416,Directed,22553,,1
1924,3416,Directed,16678,,1
239,3416,Directed,2756,,1
3181,3412,Directed,25024,,1
598,3412,Directed,6177,,1
73,3410,Directed,709,,1
2693,3407,Directed,22048,,1
2201,3407,Directed,8248,,1
3405,1883,Directed,2825,,1
249,3400,Directed,2829,,1
3399,2997,Directed,14295,,1
1773,3392,Directed,15208,,1
1773,3391,Directed,15207,,1
1924,3388,Directed,16633,,1
1773,3388,Directed,15206,,1
581,3388,Directed,5935,,1
2299,3387,Directed,19135,,1
1980,3380,Directed,17035,,1
1896,3377,Directed,16385,,1
980,3377,Directed,9138,,1
962,3377,Directed,9045,,1
502,3377,Directed,5277,,1
3044,3373,Directed,33751,,1
1609,3373,Directed,13807,,1
281,3373,Directed,3048,,1
1142,3372,Directed,10469,,1
3365,3097,Directed,25887,,1
1840,3360,Directed,19177,,1
166,3357,Directed,1861,,1
1867,3350,Directed,16030,,1
1496,3349,Directed,12900,,1
1219,3349,Directed,11031,,1
887,3349,Directed,8476,,1
1773,3345,Directed,15176,,1
1265,3334,Directed,11260,,1
1142,3326,Directed,10475,,1
166,3326,Directed,1791,,1
1137,3321,Directed,27422,,1
1928,3321,Directed,16750,,1
935,3321,Directed,8845,,1
3183,3320,Directed,25034,,1
2886,3320,Directed,23451,,1
2781,3320,Directed,22799,,1
2506,3320,Directed,20739,,1
2435,3320,Directed,19912,,1
2393,3320,Directed,19707,,1
1924,3320,Directed,16543,,1
1812,3320,Directed,15717,,1
1089,3320,Directed,9899,,1
938,3320,Directed,8870,,1
785,3320,Directed,7530,,1
587,3320,Directed,6110,,1
237,3320,Directed,2730,,1
200,3320,Directed,2340,,1
24,3320,Directed,263,,1
789,3315,Directed,17099,,1
1773,3312,Directed,15253,,1
1883,3301,Directed,16254,,1
2602,3290,Directed,21309,,1
2525,3290,Directed,20822,,1
2435,3290,Directed,19909,,1
1773,3290,Directed,15149,,1
458,3290,Directed,4810,,1
396,3290,Directed,4216,,1
24,3290,Directed,234,,1
1984,3282,Directed,17075,,1
3017,3279,Directed,24316,,1
980,3279,Directed,9153,,1
2555,3276,Directed,21043,,1
2825,3271,Directed,23136,,1
3268,2915,Directed,25392,,1
3268,972,Directed,25384,,1
2765,3268,Directed,22674,,1
2654,3268,Directed,21584,,1
2506,3268,Directed,20735,,1
2495,3268,Directed,20669,,1
2393,3268,Directed,19706,,1
2124,3268,Directed,18087,,1
1976,3268,Directed,16988,,1
1924,3268,Directed,16567,,1
1658,3268,Directed,14076,,1
1547,3268,Directed,13243,,1
494,3268,Directed,5222,,1
300,3268,Directed,3158,,1
281,3268,Directed,3049,,1
2740,3265,Directed,22590,,1
3255,1242,Directed,25301,,1
2326,3248,Directed,19296,,1
2902,3246,Directed,23603,,1
2466,3241,Directed,20390,,1
1924,3241,Directed,16609,,1
1883,3241,Directed,16309,,1
1773,3241,Directed,15115,,1
1091,3241,Directed,9909,,1
1,3241,Directed,113,,1
73,3231,Directed,698,,1
2779,3228,Directed,22725,,1
697,3226,Directed,6892,,1
2740,3221,Directed,22569,,1
1812,3219,Directed,15757,,1
2661,3209,Directed,21625,,1
2614,3209,Directed,21363,,1
2148,3209,Directed,18212,,1
2026,3209,Directed,17425,,1
2019,3209,Directed,17332,,1
1944,3209,Directed,16796,,1
1822,3209,Directed,15795,,1
1468,3209,Directed,12624,,1
1089,3209,Directed,9879,,1
981,3209,Directed,9159,,1
779,3209,Directed,7494,,1
639,3209,Directed,6445,,1
581,3209,Directed,5839,,1
1883,3204,Directed,16264,,1
2398,3203,Directed,19733,,1
1773,3203,Directed,15091,,1
972,3201,Directed,27040,,1
2941,3199,Directed,23872,,1
2366,3199,Directed,19509,,1
2321,3195,Directed,19243,,1
2596,3190,Directed,21288,,1
2481,3190,Directed,20533,,1
2376,3190,Directed,19577,,1
1773,3188,Directed,14814,,1
3187,1509,Directed,25042,,1
1604,3187,Directed,13790,,1
2677,3181,Directed,21958,,1
1473,3181,Directed,16977,,1
3180,3097,Directed,25016,,1
2425,3180,Directed,19866,,1
1,3180,Directed,107,,1
2831,3177,Directed,23199,,1
1924,3172,Directed,16622,,1
2277,3169,Directed,19066,,1
2460,3168,Directed,20278,,1
1773,3168,Directed,15069,,1
1509,3167,Directed,32121,,1
737,3167,Directed,7219,,1
551,3161,Directed,5588,,1
1773,3155,Directed,15054,,1
3150,2913,Directed,24954,,1
2654,3150,Directed,21573,,1
1945,3150,Directed,16799,,1
2718,3148,Directed,22159,,1
2030,3148,Directed,17495,,1
402,3148,Directed,4310,,1
1773,3139,Directed,15055,,1
166,3137,Directed,1695,,1
3136,2960,Directed,24898,,1
2241,3136,Directed,18806,,1
1996,3136,Directed,17173,,1
308,3136,Directed,16004,,1
3134,901,Directed,5412,,1
178,3132,Directed,2094,,1
2076,3128,Directed,12897,,1
2284,3125,Directed,19094,,1
2740,3124,Directed,22504,,1
2481,3124,Directed,20504,,1
733,3124,Directed,7184,,1
2825,3121,Directed,23127,,1
2481,3121,Directed,20502,,1
582,3121,Directed,6067,,1
166,3121,Directed,1681,,1
1924,3120,Directed,16545,,1
2376,3116,Directed,19580,,1
1773,3105,Directed,15035,,1
2481,3103,Directed,20512,,1
1142,3103,Directed,10443,,1
2844,3097,Directed,23226,,1
2760,3097,Directed,22662,,1
2200,3097,Directed,18582,,1
2132,3097,Directed,18157,,1
2040,3097,Directed,17566,,1
1520,3097,Directed,13046,,1
1212,3097,Directed,11007,,1
1202,3097,Directed,10950,,1
1134,3097,Directed,10420,,1
768,3097,Directed,7426,,1
605,3097,Directed,6229,,1
431,3097,Directed,4552,,1
98,3097,Directed,1029,,1
2779,3093,Directed,22753,,1
166,3093,Directed,1662,,1
2662,3091,Directed,21627,,1
1882,3091,Directed,16219,,1
1394,3091,Directed,12013,,1
1883,3081,Directed,16310,,1
6,3079,Directed,33,,1
2036,3068,Directed,17548,,1
1376,3068,Directed,11904,,1
1583,3065,Directed,21937,,1
2179,3065,Directed,18408,,1
1812,3065,Directed,15697,,1
1142,3065,Directed,10470,,1
607,3065,Directed,6251,,1
2925,3055,Directed,23732,,1
2794,3053,Directed,22943,,1
2781,3053,Directed,22778,,1
2582,3047,Directed,21168,,1
991,3047,Directed,9238,,1
377,3047,Directed,4104,,1
356,3047,Directed,3705,,1
2354,3044,Directed,28479,,1
1132,3041,Directed,10399,,1
1121,3041,Directed,10356,,1
3022,3038,Directed,24336,,1
921,3038,Directed,8701,,1
166,3038,Directed,1974,,1
1773,3033,Directed,14986,,1
2740,3026,Directed,22514,,1
2722,3026,Directed,22231,,1
1883,3026,Directed,16237,,1
1773,3026,Directed,14983,,1
1442,3026,Directed,12449,,1
2988,3025,Directed,24107,,1
2495,3025,Directed,20661,,1
2391,3025,Directed,19699,,1
1483,3025,Directed,12823,,1
2201,3024,Directed,8233,,1
3022,1941,Directed,24345,,1
3022,1670,Directed,24337,,1
2634,3022,Directed,21441,,1
237,3022,Directed,2723,,1
3017,519,Directed,24318,,1
1883,3017,Directed,16307,,1
2481,3011,Directed,20568,,1
166,3011,Directed,1957,,1
229,3007,Directed,2656,,1
1773,3001,Directed,14970,,1
1229,3001,Directed,11118,,1
2997,823,Directed,24244,,1
2997,735,Directed,24227,,1
2997,1247,Directed,24216,,1
2997,1533,Directed,24208,,1
2687,2997,Directed,22017,,1
2637,2997,Directed,21503,,1
2454,2997,Directed,20265,,1
2308,2997,Directed,19179,,1
2059,2997,Directed,17659,,1
1775,2997,Directed,15298,,1
1773,2997,Directed,14968,,1
1483,2997,Directed,12843,,1
1186,2997,Directed,10891,,1
930,2997,Directed,8742,,1
919,2997,Directed,8674,,1
858,2997,Directed,8123,,1
179,2997,Directed,2133,,1
178,2997,Directed,2069,,1
166,2997,Directed,1948,,1
1773,2995,Directed,14966,,1
2391,2988,Directed,19696,,1
2956,2984,Directed,24003,,1
1448,2977,Directed,12506,,1
933,2977,Directed,8828,,1
80,2965,Directed,753,,1
1980,2964,Directed,17027,,1
581,2964,Directed,5969,,1
2963,2354,Directed,24042,,1
2614,2963,Directed,21367,,1
1943,2963,Directed,16784,,1
1357,2963,Directed,11843,,1
2845,2960,Directed,22891,,1
1775,2960,Directed,15304,,1
1773,2960,Directed,14943,,1
1320,2960,Directed,11592,,1
1107,2960,Directed,10193,,1
581,2960,Directed,5961,,1
1382,2958,Directed,11924,,1
2957,1941,Directed,24007,,1
2750,2957,Directed,22636,,1
2295,2957,Directed,19125,,1
919,2957,Directed,8687,,1
2495,2953,Directed,20659,,1
581,2948,Directed,5953,,1
2611,2945,Directed,13389,,1
2794,2944,Directed,22948,,1
2781,2944,Directed,22784,,1
2740,2944,Directed,22542,,1
1773,2944,Directed,14935,,1
1767,2944,Directed,14703,,1
1229,2944,Directed,11103,,1
127,2944,Directed,1216,,1
2588,2943,Directed,21231,,1
1629,2943,Directed,13930,,1
151,2941,Directed,8719,,1
1547,2940,Directed,13239,,1
2330,2939,Directed,19328,,1
2677,2938,Directed,21952,,1
2130,2937,Directed,18143,,1
166,2932,Directed,1803,,1
2781,2931,Directed,22805,,1
2740,2931,Directed,22510,,1
2466,2931,Directed,20358,,1
1812,2931,Directed,15728,,1
724,2931,Directed,7078,,1
2814,2923,Directed,23033,,1
2731,2921,Directed,22276,,1
2481,2920,Directed,20534,,1
1883,2920,Directed,16245,,1
1773,2920,Directed,15011,,1
1382,2915,Directed,11943,,1
2588,2913,Directed,21240,,1
2310,2913,Directed,19189,,1
2251,2913,Directed,18866,,1
1883,2910,Directed,16323,,1
568,2910,Directed,5712,,1
2909,972,Directed,23658,,1
1557,2909,Directed,13312,,1
252,2909,Directed,2852,,1
2495,2905,Directed,20672,,1
2435,2905,Directed,19911,,1
1883,2905,Directed,16275,,1
1773,2905,Directed,14905,,1
1689,2905,Directed,14212,,1
2505,2905,Directed,13295,,1
581,2905,Directed,5898,,1
657,2900,Directed,6562,,1
1773,2891,Directed,14892,,1
485,2891,Directed,5036,,1
166,2891,Directed,1846,,1
80,2890,Directed,759,,1
166,2889,Directed,1844,,1
2481,2885,Directed,20549,,1
1342,2885,Directed,11717,,1
2321,2883,Directed,19242,,1
1773,2883,Directed,14884,,1
178,2883,Directed,2082,,1
166,2883,Directed,1839,,1
1773,2880,Directed,14881,,1
2495,2877,Directed,20676,,1
485,2877,Directed,5060,,1
2481,2874,Directed,20570,,1
485,2874,Directed,5047,,1
1442,2867,Directed,12481,,1
160,2866,Directed,1581,,1
1382,2861,Directed,11941,,1
581,2861,Directed,5855,,1
2026,2859,Directed,17422,,1
1924,2859,Directed,16534,,1
1883,2859,Directed,16265,,1
2825,2857,Directed,23113,,1
2744,2857,Directed,22606,,1
1464,2857,Directed,12582,,1
1431,2857,Directed,12392,,1
582,2857,Directed,6077,,1
485,2857,Directed,5040,,1
166,2857,Directed,1820,,1
1773,2853,Directed,14869,,1
24,2853,Directed,251,,1
1607,2852,Directed,13800,,1
974,2852,Directed,9129,,1
166,2852,Directed,1817,,1
453,2845,Directed,22266,,1
2403,2845,Directed,19770,,1
1969,2845,Directed,16944,,1
1812,2845,Directed,15751,,1
1773,2845,Directed,14837,,1
1175,2845,Directed,10831,,1
938,2845,Directed,8874,,1
506,2845,Directed,5306,,1
261,2845,Directed,2923,,1
24,2845,Directed,324,,1
2844,531,Directed,23223,,1
2839,1773,Directed,13828,,1
2722,2835,Directed,22227,,1
1773,2835,Directed,14859,,1
733,2835,Directed,7169,,1
832,2834,Directed,8021,,1
83,2834,Directed,783,,1
2481,2831,Directed,20515,,1
1883,2831,Directed,16241,,1
485,2831,Directed,5058,,1
1773,2827,Directed,14954,,1
2026,2826,Directed,17394,,1
2825,2165,Directed,23101,,1
2825,1781,Directed,23099,,1
2825,863,Directed,23094,,1
2825,839,Directed,23085,,1
2744,2825,Directed,22600,,1
2634,2825,Directed,21434,,1
2615,2825,Directed,21376,,1
2481,2825,Directed,20460,,1
1517,2825,Directed,18988,,1
2254,2825,Directed,18873,,1
2234,2825,Directed,18785,,1
2206,2825,Directed,18617,,1
2054,2825,Directed,17634,,1
1992,2825,Directed,17106,,1
1870,2825,Directed,16116,,1
1464,2825,Directed,12576,,1
1431,2825,Directed,12389,,1
1224,2825,Directed,11050,,1
1146,2825,Directed,10510,,1
664,2825,Directed,6591,,1
582,2825,Directed,6051,,1
506,2825,Directed,5295,,1
485,2825,Directed,4985,,1
1214,2825,Directed,4653,,1
402,2825,Directed,4309,,1
2820,2107,Directed,23072,,1
1773,2820,Directed,14851,,1
502,2820,Directed,5276,,1
2817,1177,Directed,23055,,1
2014,2817,Directed,17291,,1
1441,2817,Directed,12438,,1
1265,2817,Directed,11259,,1
1887,2816,Directed,16358,,1
1528,2816,Directed,13124,,1
2654,2814,Directed,21592,,1
1882,2814,Directed,16203,,1
737,2814,Directed,7216,,1
94,2810,Directed,1010,,1
2481,2806,Directed,20571,,1
166,2806,Directed,1772,,1
1842,2804,Directed,15880,,1
2802,2304,Directed,22985,,1
2077,2798,Directed,17779,,1
2481,2797,Directed,20483,,1
1773,2797,Directed,14840,,1
600,2796,Directed,6180,,1
2119,2794,Directed,18065,,1
1924,2794,Directed,16697,,1
1557,2794,Directed,13311,,1
779,2794,Directed,7497,,1
1883,2790,Directed,16301,,1
1773,2783,Directed,14830,,1
2781,2274,Directed,22783,,1
2740,2781,Directed,22570,,1
2678,2781,Directed,21970,,1
2629,2781,Directed,21418,,1
2422,2781,Directed,19850,,1
2398,2781,Directed,19725,,1
2391,2781,Directed,19695,,1
2277,2781,Directed,19060,,1
2175,2781,Directed,18377,,1
2026,2781,Directed,17434,,1
1928,2781,Directed,16749,,1
1728,2781,Directed,14516,,1
1634,2781,Directed,13949,,1
1604,2781,Directed,13791,,1
1557,2781,Directed,13307,,1
1555,2781,Directed,13288,,1
1149,2781,Directed,10539,,1
965,2781,Directed,9068,,1
897,2781,Directed,8552,,1
859,2781,Directed,8145,,1
779,2781,Directed,7474,,1
688,2781,Directed,6851,,1
605,2781,Directed,6230,,1
456,2781,Directed,4779,,1
266,2781,Directed,2973,,1
1773,2780,Directed,14828,,1
581,2780,Directed,5994,,1
2571,2779,Directed,21111,,1
2466,2779,Directed,20359,,1
1864,2779,Directed,16024,,1
1557,2779,Directed,13304,,1
1099,2779,Directed,9929,,1
965,2779,Directed,9067,,1
698,2779,Directed,6895,,1
581,2779,Directed,5936,,1
503,2779,Directed,5288,,1
166,2779,Directed,1744,,1
690,2778,Directed,6869,,1
2481,2772,Directed,20506,,1
1955,2764,Directed,3498,,1
2740,2762,Directed,22555,,1
1883,2762,Directed,16321,,1
1089,2762,Directed,9893,,1
166,2762,Directed,1732,,1
1268,2760,Directed,11297,,1
1924,2759,Directed,16653,,1
2277,2756,Directed,19064,,1
1773,2756,Directed,15261,,1
728,2756,Directed,7142,,1
1750,2750,Directed,14611,,1
2042,2748,Directed,17570,,1
1507,2746,Directed,12979,,1
1146,2746,Directed,10516,,1
2744,863,Directed,22614,,1
2744,1781,Directed,22613,,1
2156,2744,Directed,18250,,1
1431,2744,Directed,12393,,1
1146,2744,Directed,10518,,1
506,2744,Directed,5297,,1
1773,2741,Directed,14804,,1
2740,2304,Directed,22592,,1
2740,221,Directed,22577,,1
2740,531,Directed,22527,,1
2678,2740,Directed,21969,,1
2549,2740,Directed,20999,,1
2531,2740,Directed,20901,,1
2484,2740,Directed,20600,,1
2398,2740,Directed,19727,,1
2254,2740,Directed,18886,,1
2143,2740,Directed,18191,,1
2117,2740,Directed,18055,,1
2111,2740,Directed,18017,,1
2019,2740,Directed,17338,,1
1996,2740,Directed,17160,,1
1924,2740,Directed,16634,,1
1883,2740,Directed,16247,,1
1753,2740,Directed,14632,,1
1744,2740,Directed,14584,,1
1718,2740,Directed,14435,,1
1439,2740,Directed,12427,,1
1419,2740,Directed,12295,,1
1109,2740,Directed,10216,,1
1066,2740,Directed,9748,,1
1010,2740,Directed,9407,,1
922,2740,Directed,8704,,1
882,2740,Directed,8447,,1
844,2740,Directed,8062,,1
779,2740,Directed,7489,,1
733,2740,Directed,7181,,1
708,2740,Directed,6965,,1
641,2740,Directed,6477,,1
396,2740,Directed,4217,,1
237,2740,Directed,2710,,1
226,2740,Directed,2642,,1
200,2740,Directed,2349,,1
164,2740,Directed,1620,,1
46,2740,Directed,552,,1
24,2740,Directed,236,,1
2731,1781,Directed,22269,,1
2503,2731,Directed,20691,,1
2254,2731,Directed,18881,,1
2054,2731,Directed,17643,,1
650,2731,Directed,6526,,1
582,2731,Directed,6059,,1
527,2731,Directed,5460,,1
449,2731,Directed,4724,,1
338,2731,Directed,3536,,1
261,2731,Directed,2913,,1
166,2731,Directed,1849,,1
113,2731,Directed,1109,,1
2481,2730,Directed,20561,,1
2357,2730,Directed,19484,,1
1773,2730,Directed,14799,,1
874,2722,Directed,8212,,1
770,2720,Directed,7436,,1
2420,2715,Directed,19843,,1
1773,2715,Directed,14790,,1
1527,2715,Directed,13111,,1
987,2715,Directed,9218,,1
1723,2708,Directed,14486,,1
2706,2304,Directed,22120,,1
1773,2704,Directed,14782,,1
2702,2321,Directed,19015,,1
907,2702,Directed,8599,,1
2573,2692,Directed,21118,,1
1773,2692,Directed,14776,,1
1714,2688,Directed,21296,,1
592,2688,Directed,6134,,1
1812,2683,Directed,15737,,1
811,2683,Directed,7893,,1
396,2683,Directed,4218,,1
2515,2680,Directed,20778,,1
1773,2678,Directed,14768,,1
2101,2677,Directed,17938,,1
664,2677,Directed,6593,,1
582,2677,Directed,6061,,1
166,2677,Directed,1675,,1
2117,2676,Directed,18050,,1
1753,2676,Directed,14627,,1
1924,2674,Directed,16644,,1
581,2674,Directed,5959,,1
511,2674,Directed,5372,,1
257,2667,Directed,2878,,1
1382,2662,Directed,11932,,1
2019,2661,Directed,17334,,1
1944,2661,Directed,16794,,1
1924,2661,Directed,16638,,1
1621,2656,Directed,13883,,1
1295,2656,Directed,11481,,1
2654,1316,Directed,21598,,1
2014,2654,Directed,17270,,1
1580,2654,Directed,13454,,1
185,2654,Directed,2220,,1
440,2653,Directed,4592,,1
2588,2640,Directed,21223,,1
2588,2637,Directed,21221,,1
1265,2637,Directed,11262,,1
2481,2634,Directed,20477,,1
2321,2634,Directed,19265,,1
485,2634,Directed,5071,,1
166,2634,Directed,1650,,1
40,2634,Directed,532,,1
1023,2632,Directed,9469,,1
572,2632,Directed,5762,,1
458,2632,Directed,4797,,1
142,2632,Directed,1379,,1
2495,2627,Directed,20667,,1
24,2625,Directed,213,,1
2481,2615,Directed,20547,,1
166,2615,Directed,1731,,1
1773,2614,Directed,15059,,1
24,2609,Directed,215,,1
1743,2608,Directed,14581,,1
2602,1830,Directed,21313,,1
581,2602,Directed,5815,,1
458,2602,Directed,4793,,1
315,2602,Directed,3264,,1
1924,2600,Directed,16493,,1
581,2600,Directed,5813,,1
1805,2594,Directed,15640,,1
1773,2594,Directed,15265,,1
581,2594,Directed,5973,,1
1382,2592,Directed,11951,,1
2299,2588,Directed,19134,,1
2022,2588,Directed,17372,,1
1876,2588,Directed,16169,,1
1723,2588,Directed,14489,,1
1612,2588,Directed,13815,,1
1604,2588,Directed,13784,,1
1265,2588,Directed,11265,,1
857,2588,Directed,8117,,1
594,2588,Directed,6136,,1
142,2588,Directed,1390,,1
1743,2581,Directed,14582,,1
1773,2577,Directed,15257,,1
2465,2573,Directed,20314,,1
1773,2573,Directed,15256,,1
458,2572,Directed,4800,,1
685,2567,Directed,6841,,1
2555,1584,Directed,21042,,1
897,2555,Directed,8550,,1
2553,1349,Directed,21029,,1
2503,2553,Directed,20699,,1
2254,2553,Directed,18882,,1
1004,2553,Directed,9366,,1
650,2553,Directed,6527,,1
449,2553,Directed,4725,,1
261,2553,Directed,2927,,1
113,2553,Directed,1110,,1
1773,2552,Directed,15244,,1
914,2548,Directed,8637,,1
166,2548,Directed,1945,,1
1101,2537,Directed,9935,,1
1924,2534,Directed,16670,,1
1944,2525,Directed,16790,,1
1575,2524,Directed,17768,,1
2117,2523,Directed,18048,,1
1812,2523,Directed,15706,,1
581,2523,Directed,5974,,1
300,2523,Directed,3162,,1
2026,2522,Directed,17424,,1
2520,2392,Directed,20790,,1
587,2520,Directed,6115,,1
2466,2515,Directed,20338,,1
2020,2515,Directed,17350,,1
2026,2513,Directed,17415,,1
1407,2513,Directed,12149,,1
466,2513,Directed,4893,,1
2417,2511,Directed,19831,,1
2492,2508,Directed,20645,,1
1883,2508,Directed,16251,,1
166,2508,Directed,1783,,1
811,2506,Directed,7892,,1
237,2506,Directed,2714,,1
24,2506,Directed,299,,1
2505,2466,Directed,13302,,1
2505,206,Directed,13294,,1
1184,2505,Directed,10881,,1
974,2505,Directed,9128,,1
2503,1781,Directed,20707,,1
2481,2503,Directed,20539,,1
2254,2503,Directed,18888,,1
2209,2503,Directed,18621,,1
2054,2503,Directed,17650,,1
1149,2503,Directed,10546,,1
947,2503,Directed,8971,,1
650,2503,Directed,6538,,1
527,2503,Directed,5457,,1
485,2503,Directed,5003,,1
449,2503,Directed,4732,,1
338,2503,Directed,3545,,1
261,2503,Directed,2921,,1
166,2503,Directed,1903,,1
113,2503,Directed,1121,,1
1773,2498,Directed,14919,,1
